Version,File Name,size,LOC Touched,NR,Atuthors Number,Churn,AVG Churn,MAX Churn,ChangeSetSize,MAX ChangeSetSize,AVG ChangeSetSize,Age,Defective
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,464,46,3,3,40,13,28,78,36,26,61,true
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,364,671,12,4,-11,0,47,86,25,7,61,true
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,8,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,32,7,1,1,3,3,3,5,5,5,26,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,16,0,0,1,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,23,34,2,1,28,14,29,15,9,7,11,true
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,61,72,1,1,72,72,72,7,7,7,17,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,55,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,19,24,1,1,24,24,24,7,7,7,4,true
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,29,229,5,3,-81,-16,30,39,11,7,61,true
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,95,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,0,0,2,0,0,0,0,0,0,61,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,24,36,2,1,34,17,34,52,36,26,10,true
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,16,26,1,1,26,26,26,13,13,13,18,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,37,22,1,3,2,2,2,15,15,15,61,true
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,1,0,0,0,0,0,0,61,false
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,28,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,26,39,1,1,39,39,39,9,9,9,7,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,7,0,0,1,0,0,0,0,0,0,61,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,91,92,5,2,22,4,12,71,25,14,44,true
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,13,0,0,2,0,0,0,0,0,0,61,false
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,129,18,3,4,16,5,15,25,14,8,61,true
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,251,100,6,3,80,13,48,37,13,6,28,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,11,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,328,8,2,3,6,3,6,22,20,11,45,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,35,45,1,1,45,45,45,16,16,16,9,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,26,34,1,1,34,34,34,16,16,16,9,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,45,0,0,3,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,46,5,1,1,1,1,1,1,1,1,51,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,18,0,0,1,0,0,0,0,0,0,41,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,21,0,0,2,0,0,0,0,0,0,49,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,100,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,136,39,3,4,31,10,18,50,29,16,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,236,267,2,1,267,133,244,57,31,28,15,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,68,3,1,4,1,1,1,17,17,17,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,20,27,1,1,27,27,27,14,14,14,30,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,21,28,1,1,28,28,28,45,45,45,29,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,63,23,2,4,13,6,12,46,29,23,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,562,141,7,4,29,4,26,76,40,10,92,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,32,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,13,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,30,41,1,1,41,41,41,16,16,16,9,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,66,93,2,1,77,38,81,20,16,10,9,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,0,0,1,0,0,0,0,0,0,42,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,142,9,1,4,1,1,1,17,17,17,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,37,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,45,2,1,3,-2,-2,0,2,2,2,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,8,12,1,1,12,12,12,14,14,14,30,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,125,92,3,4,16,5,36,60,45,20,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,48,9,1,1,-1,-1,0,12,12,12,42,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,329,371,9,4,163,18,102,163,45,18,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,106,120,5,3,-22,-4,4,130,45,26,57,true
2,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,8,11,1,1,11,11,11,26,26,26,17,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,252,290,2,2,278,139,282,60,40,30,23,true
2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,364,12,1,1,12,12,12,8,8,8,48,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,46,0,0,3,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,35,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,8,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,24,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,437,150,7,3,66,9,56,137,45,19,44,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,23,34,2,3,8,4,6,25,20,12,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,35,47,3,1,47,15,25,29,12,9,21,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,26,37,5,3,21,4,8,74,24,14,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,33,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,47,57,1,1,57,57,57,0,0,0,21,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,5,0,0,1,0,0,0,0,0,0,41,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,1,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3761,4138,7,2,4086,583,1491,83,20,11,28,true
2,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,11,17,1,1,17,17,17,18,18,18,19,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,142,173,4,2,167,41,146,66,31,16,15,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,316,400,3,1,350,116,336,30,15,10,5,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1002,761,17,4,453,26,147,239,45,14,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,81,405,9,4,-195,-21,29,194,40,21,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,100,0,0,3,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,32,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,458,505,14,3,-33,-2,73,184,45,13,62,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,9,0,0,1,0,0,0,0,0,0,59,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,22,27,2,1,25,12,25,23,20,11,5,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,271,207,11,4,-16,-1,18,177,45,16,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,56,5,1,2,1,1,1,11,11,11,49,true
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,98,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,68,35,2,2,27,13,27,7,5,3,59,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,30,51,2,1,15,7,26,56,45,28,21,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,97,9,2,4,1,0,2,57,40,28,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,82,48,4,4,8,2,6,107,40,26,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,100,1160,3,1,112,37,605,50,26,16,10,false
2,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,3,4,1,1,4,4,4,18,18,18,19,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,302,469,4,1,327,81,216,21,7,5,21,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,78,5,1,1,-1,-1,0,22,22,22,40,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,658,433,10,3,183,18,74,114,26,11,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,70,53,2,3,19,9,15,25,20,12,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,45,61,1,1,61,61,61,31,31,31,15,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,109,126,1,1,126,126,126,16,16,16,9,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,56,5,1,3,5,5,5,3,3,3,92,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,17,0,0,3,0,0,0,0,0,0,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,289,515,8,1,301,37,239,40,10,5,20,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,118,25,2,4,-5,-2,1,47,40,23,92,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,228,0,0,1,0,0,0,0,0,0,43,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,51,0,0,3,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,336,269,5,3,-43,-8,4,130,45,26,57,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,101,168,4,1,114,28,62,81,26,20,26,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4,0,0,1,0,0,0,0,0,0,49,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,75,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,32,119,3,1,57,19,34,55,26,18,26,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,27,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,7,0,0,1,0,0,0,0,0,0,42,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,111,131,1,1,131,131,131,20,20,20,23,false
2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,18,0,0,1,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,459,0,0,1,0,0,0,0,0,0,43,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,47,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,17,0,0,1,0,0,0,0,0,0,42,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,212,69,4,4,23,5,19,61,40,15,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,624,560,12,4,60,5,74,156,45,13,92,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,11,0,0,1,0,0,0,0,0,0,41,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,410,49,6,3,5,0,7,73,40,12,38,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,298,343,4,1,331,82,288,61,31,15,15,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,99,120,3,2,108,36,111,34,20,11,20,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,17,12,2,3,8,4,7,33,29,16,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,117,7,1,4,7,7,7,10,10,10,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,19,35,2,1,27,13,27,37,26,18,26,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,65,74,1,1,74,74,74,22,22,22,3,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,109,84,5,3,76,15,38,79,45,15,59,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,485,655,13,3,533,41,362,85,20,6,21,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,79,2,1,3,2,2,2,15,15,15,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,32,44,1,1,44,44,44,14,14,14,30,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,24,30,1,1,30,30,30,31,31,31,15,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,30,10,2,3,4,2,4,39,24,19,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,42,55,2,1,49,24,45,56,45,28,29,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,9,13,1,1,13,13,13,15,15,15,1,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,156,182,4,2,30,7,29,97,45,24,57,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,61,83,4,2,73,18,52,97,45,24,29,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,77,94,4,1,86,21,72,52,26,13,10,false
2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,1,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,108,182,4,1,126,31,106,61,26,15,26,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,108,0,1,2,0,0,0,11,11,11,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,13,17,1,1,17,17,17,16,16,16,9,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,13,0,0,3,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,82,38,1,3,38,38,38,26,26,26,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,134,9,2,3,5,2,4,33,26,16,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,386,472,6,2,174,29,141,92,40,15,48,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,42,53,1,1,53,53,53,26,26,26,10,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,1,2,1,1,2,2,2,31,31,31,15,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,415,613,4,1,465,116,201,33,12,8,20,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,54,3,1,4,1,1,1,17,17,17,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,16,4,1,4,4,4,4,12,12,12,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,99,4,2,4,0,0,0,56,40,28,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,143,104,5,3,20,4,22,130,45,26,57,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,1,0,0,0,0,0,0,92,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,380,29,2,3,11,5,7,24,20,12,43,true
2,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,11,43,2,1,15,7,26,42,24,21,20,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,63,7,1,3,1,1,1,17,17,17,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,52,62,1,1,62,62,62,0,0,0,11,false
2,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,6,9,1,1,9,9,9,31,31,31,15,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,115,38,4,2,14,3,12,33,20,8,59,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,101,117,1,1,117,117,117,31,31,31,15,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,126,79,8,3,3,0,10,128,45,16,38,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,32,28,3,4,-2,0,1,72,45,24,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,781,306,10,3,140,14,72,145,45,14,42,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,17,0,0,1,0,0,0,0,0,0,49,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,19,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,200,116,6,4,94,15,42,92,26,15,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,111,6,1,4,4,4,4,20,20,20,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,83,139,5,2,97,19,73,27,7,5,21,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,128,67,5,4,29,5,34,51,20,10,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,147,0,1,2,0,0,0,11,11,11,49,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,70,43,4,4,-11,-2,3,91,45,22,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,265,301,1,1,301,301,301,31,31,31,15,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,364,14,3,4,8,2,5,95,40,31,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,417,33,2,4,25,12,27,52,40,26,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,39,0,0,1,0,0,0,0,0,0,42,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,92,116,2,2,110,55,108,27,15,13,12,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,44,0,0,3,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,5,8,1,1,8,8,8,6,6,6,0,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,93,0,0,3,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,726,861,5,3,827,165,591,54,20,10,30,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,204,120,3,2,62,20,61,51,20,17,43,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,44,0,0,1,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,0,0,1,0,0,0,0,0,0,42,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,92,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,68,2,1,4,0,0,0,1,1,1,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,36,61,3,2,47,15,38,14,10,4,24,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,51,0,0,3,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,94,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,90,81,5,4,47,9,16,58,26,11,92,true
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,79,88,1,1,88,88,88,15,15,15,12,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,192,248,4,1,224,56,225,33,20,8,21,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,122,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,861,310,7,2,-8,-1,26,127,40,18,48,true
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,40,27,3,3,25,8,18,73,29,24,92,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,289,41,1,4,-11,-11,0,1,1,1,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,44,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,46,8,1,1,6,6,6,3,3,3,41,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,10,15,1,1,15,15,15,22,22,22,3,false
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,112,320,6,4,-82,-13,40,130,40,21,92,true
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,30,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,5,6,1,1,6,6,6,16,16,16,9,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,6,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,7,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,131,0,0,2,0,0,0,0,0,0,92,false
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,67,0,0,2,0,0,0,0,0,0,92,false
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,169,0,0,1,0,0,0,0,0,0,43,false
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,16,11,1,2,-7,-7,0,6,6,6,92,true
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,56,68,1,1,68,68,68,31,31,31,15,false
